index,title,salaryrange,company,location,size,industry,sector,easyapply,latitude,longitude
4752,"Field Engineer - Fort Worth, Texas",$56K-$89K (Glassdoor est.),"ExterNetworks Inc.
3.8","Fort Worth, TX",201 to 500 employees,IT Services,Information Technology,FALSE,,
4753,Big Data - PySpark,$56K-$89K (Glassdoor est.),"Wipro Ltd.
2.9","Irving, TX",10000+ employees,IT Services,Information Technology,FALSE,,
4754,Federal - Data Engineer - Senior,$56K-$89K (Glassdoor est.),"Solekai Systems Corp
4.2","Irving, TX",1 to 50 employees,Computer Hardware & Software,Information Technology,FALSE,,
4755,Senior Front-end Engineer,$56K-$89K (Glassdoor est.),"Koddi
5.0","Fort Worth, TX",51 to 200 employees,Internet,Information Technology,FALSE,,
4756,Electrical Power Generation and Distribution Engineer (Fort Worth or Wichita),$56K-$89K (Glassdoor est.),"Bell Helicopter
3.8","Fort Worth, TX",5001 to 10000 employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4757,Sr Data Engineer Hadoop,$56K-$89K (Glassdoor est.),"NTT DATA
3.4","Irving, TX",10000+ employees,IT Services,Information Technology,FALSE,,
4758,Senior Big Data Engineer,$56K-$89K (Glassdoor est.),"Schwab
3.5","Westlake, TX",Unknown,-1,-1,FALSE,,
4759,Electrical Systems Engineer,$56K-$89K (Glassdoor est.),"Bell Helicopter
3.8","Fort Worth, TX",5001 to 10000 employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4760,Big Data Administrator,$56K-$89K (Glassdoor est.),"Citibank
3.8","Irving, TX",1001 to 5000 employees,Lending,Finance,FALSE,,
4761,Electrical Systems Engineer,$56K-$89K (Glassdoor est.),"Textron
3.3","Fort Worth, TX",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4762,Full Stack Engineer,$56K-$89K (Glassdoor est.),"Fidelity TalentSource
3.9","Westlake, TX",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,,
4763,Electrical and Ice Protection Systems Integration Engineer,$56K-$89K (Glassdoor est.),"Textron
3.3","Fort Worth, TX",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4764,Senior Software Engineer,$76K-$128K (Glassdoor est.),"Koddi
5.0","Fort Worth, TX",51 to 200 employees,Internet,Information Technology,FALSE,,
4765,Database Analyst 5-SSIS Engineer,$76K-$128K (Glassdoor est.),"Wells Fargo
3.6","Irving, TX",10000+ employees,Banks & Credit Unions,Finance,FALSE,,
4766,F-35 CNI Electronics Subsystem Engineer Sr (Level 3),$76K-$128K (Glassdoor est.),"Lockheed Martin
3.8","Fort Worth, TX",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4767,F-35 CNI Electronics Subsystem Engineer Sr. (Level 3),$76K-$128K (Glassdoor est.),"Lockheed Martin
3.8","Fort Worth, TX",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4768,Digital SW Eng Lead/Data Engineer,$76K-$128K (Glassdoor est.),"TECHNOCRAFT Solutions
3.4","Irving, TX",1 to 50 employees,Advertising & Marketing,Business Services,FALSE,,
4769,Senior CAD/CAM Engineer,$76K-$128K (Glassdoor est.),"Lockheed Martin
3.8","Fort Worth, TX",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4770,F35 Software Engineer,$76K-$128K (Glassdoor est.),"BAE Systems USA
3.6","Fort Worth, TX",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4771,Software Engineer - AJ,$76K-$128K (Glassdoor est.),"Vastika
3.8","Irving, TX",1 to 50 employees,"Health, Beauty, & Fitness",Consumer Services,FALSE,,
4772,Senior Software Engineer,$76K-$128K (Glassdoor est.),"Koddi
5.0","Fort Worth, TX",51 to 200 employees,Internet,Information Technology,FALSE,,
4773,Future Opportunities: Software Development Engineer,$76K-$128K (Glassdoor est.),"GM Financial
3.0","Arlington, TX",5001 to 10000 employees,Lending,Finance,FALSE,,
4774,Systems Engineer-(Ft. Worth or Wichita),$76K-$128K (Glassdoor est.),"Textron
3.3","Fort Worth, TX",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
4775,Electrical Engineer,$76K-$128K (Glassdoor est.),"Iconma, L.L.C.
3.6","Fort Worth, TX",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,,
4776,Cloud Engineer,$76K-$128K (Glassdoor est.),"NTT DATA Services
3.4","Irving, TX",10000+ employees,IT Services,Information Technology,FALSE,,
4777,Cloud Engineer,$76K-$128K (Glassdoor est.),"PMG Global
4.5","Westlake, TX",1 to 50 employees,Computer Hardware & Software,Information Technology,FALSE,,
4778,Electrical Engineer,$76K-$128K (Glassdoor est.),"Albin Engineering Services
2.9","Fort Worth, TX",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,,
4779,Sr. Big Data Engineer,$76K-$128K (Glassdoor est.),"Cincinnati Bell Technology Solutions
3.7","Irving, TX",501 to 1000 employees,IT Services,Information Technology,FALSE,,
4780,Senior Big Data / ETL Engineer,$76K-$128K (Glassdoor est.),"Schwab
3.5","Westlake, TX",Unknown,-1,-1,FALSE,,
4781,Cloud Engineer,$76K-$128K (Glassdoor est.),"SPECTRAFORCE TECHNOLOGIES Inc.
3.6","Westlake, TX",501 to 1000 employees,Staffing & Outsourcing,Business Services,FALSE,,
4782,Senior Data Scientist,$111K-$181K (Glassdoor est.),Hopper,"New York, NY",501 to 1000 employees,Travel Agencies,Travel & Tourism,FALSE,40.7128,-74.006
4783,"Data Scientist, Product Analytics",$111K-$181K (Glassdoor est.),"Noom US
4.5","New York, NY",1001 to 5000 employees,"Health, Beauty, & Fitness",Consumer Services,FALSE,40.7128,-74.006
4784,Data Science Manager,$111K-$181K (Glassdoor est.),Decode_M,"New York, NY",1 to 50 employees,-1,-1,TRUE,40.7128,-74.006
4785,Data Analyst,$111K-$181K (Glassdoor est.),"Sapphire Digital
3.4","Lyndhurst, NJ",201 to 500 employees,Internet,Information Technology,FALSE,,
4786,"Director, Data Science",$111K-$181K (Glassdoor est.),"United Entertainment Group
3.4","New York, NY",51 to 200 employees,Advertising & Marketing,Business Services,FALSE,40.7128,-74.006
4787,Data Scientist,$111K-$181K (Glassdoor est.),"IFG Companies
2.9","New York, NY",201 to 500 employees,Insurance Carriers,Insurance,FALSE,40.7128,-74.006
4788,Quantitative Researcher,$111K-$181K (Glassdoor est.),"PDT Partners
4.4","New York, NY",51 to 200 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
4789,Quantitative Research Associate,$111K-$181K (Glassdoor est.),Enlightenment Research,"New York, NY",1 to 50 employees,-1,-1,TRUE,40.7128,-74.006
4790,AI Scientist,$111K-$181K (Glassdoor est.),"Paige
5.0","New York, NY",1 to 50 employees,Enterprise Software & Network Solutions,Information Technology,TRUE,40.7128,-74.006
4791,Quantitative Researcher,$111K-$181K (Glassdoor est.),"Jane Street
4.8","New York, NY",501 to 1000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
4792,Data Scientist,$111K-$181K (Glassdoor est.),"Quartet Health
3.9","New York, NY",201 to 500 employees,Enterprise Software & Network Solutions,Information Technology,TRUE,40.7128,-74.006
4793,Data Scientist/Machine Learning,$111K-$181K (Glassdoor est.),"PulsePoint
4.4","New York, NY",51 to 200 employees,Internet,Information Technology,FALSE,40.7128,-74.006
4794,"Data Scientist, Acorn AI Labs",$111K-$181K (Glassdoor est.),"Medidata Solutions
4.3","New York, NY",1001 to 5000 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,40.7128,-74.006
4795,Data Scientist,$111K-$181K (Glassdoor est.),"Point72
3.9","New York, NY",1001 to 5000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
4796,Data Scientist - Alpha Insights,$111K-$181K (Glassdoor est.),"Two Sigma
4.4","New York, NY",1001 to 5000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
4797,Data Scientist,$111K-$181K (Glassdoor est.),"Affinity Solutions
3.0","New York, NY",51 to 200 employees,Advertising & Marketing,Business Services,TRUE,40.7128,-74.006
4798,"Data Scientist, Analytics",$111K-$181K (Glassdoor est.),"Etsy
3.6","Brooklyn, NY",501 to 1000 employees,Other Retail Stores,Retail,FALSE,,
4799,Data Scientist/ML Engineer,$111K-$181K (Glassdoor est.),"PA Consulting
3.3","New York, NY",1001 to 5000 employees,Consulting,Business Services,FALSE,40.7128,-74.006
4800,Data Scientist,$111K-$181K (Glassdoor est.),"Etsy
3.6","New York, NY",501 to 1000 employees,Other Retail Stores,Retail,FALSE,40.7128,-74.006
4801,"VP, Data Science",$111K-$181K (Glassdoor est.),"7Park Data
3.9","New York, NY",51 to 200 employees,Research & Development,Business Services,FALSE,40.7128,-74.006
4802,"Data Scientist, Disney+ Personalization",$111K-$181K (Glassdoor est.),"Walt Disney Co.
4.0","New York, NY",10000+ employees,Motion Picture Production & Distribution,Media,FALSE,40.7128,-74.006
4803,"Senior Data Scientist, Data Science Operations",$111K-$181K (Glassdoor est.),"Squarespace
3.4","New York, NY",1001 to 5000 employees,Internet,Information Technology,FALSE,40.7128,-74.006
4804,Quantitative Researcher – Intern (US),$111K-$181K (Glassdoor est.),"Citadel Securities
4.1","New York, NY",201 to 500 employees,Brokerage Services,Finance,FALSE,40.7128,-74.006
4805,Senior Data Engineer (Healthcare Domain experience required),$111K-$181K (Glassdoor est.),"Enterprise Integration
3.4","New York, NY",51 to 200 employees,IT Services,Information Technology,FALSE,40.7128,-74.006
4806,Data Scientist,$111K-$181K (Glassdoor est.),"WITHIN
4.4","New York, NY",51 to 200 employees,Advertising & Marketing,Business Services,FALSE,40.7128,-74.006
4807,"Data Scientist, Marketplace Economics",$111K-$181K (Glassdoor est.),"Spotify
3.8","New York, NY",1001 to 5000 employees,Internet,Information Technology,FALSE,40.7128,-74.006
4808,Data Scientist,$111K-$181K (Glassdoor est.),"Datadog
4.1","New York, NY",1001 to 5000 employees,Computer Hardware & Software,Information Technology,FALSE,40.7128,-74.006
4809,Lead Data Scientist,$111K-$181K (Glassdoor est.),"Aetna
3.3","New York, NY",10000+ employees,Insurance Carriers,Insurance,FALSE,40.7128,-74.006
4810,"Data Scientist, Personalization",$111K-$181K (Glassdoor est.),"Hungryroot
5.0","New York, NY",1 to 50 employees,"Health, Beauty, & Fitness",Consumer Services,FALSE,40.7128,-74.006
4811,Principal Data Scientist,$111K-$181K (Glassdoor est.),"Aetna
3.3","New York, NY",10000+ employees,Insurance Carriers,Insurance,FALSE,40.7128,-74.006
4812,Data Scientist,$120K-$140K (Glassdoor est.),"Caserta
4.3","New York, NY",51 to 200 employees,IT Services,Information Technology,FALSE,40.7128,-74.006
4813,"Data Scientist, Decisions",$120K-$140K (Glassdoor est.),"Lyft
3.7","New York, NY",5001 to 10000 employees,Computer Hardware & Software,Information Technology,TRUE,40.7128,-74.006
4814,Data Scientist,$120K-$140K (Glassdoor est.),"IBG LLC
4.3","New York, NY",201 to 500 employees,Brokerage Services,Finance,FALSE,40.7128,-74.006
4815,Data Scientist,$120K-$140K (Glassdoor est.),"CLEAR
3.0","New York, NY",1001 to 5000 employees,Security Services,Business Services,FALSE,40.7128,-74.006
4816,Data Science Analyst,$120K-$140K (Glassdoor est.),"GNY Insurance Companies
3.7","New York, NY",201 to 500 employees,Insurance Carriers,Insurance,TRUE,40.7128,-74.006
4817,"Senior Data Analyst, Insights & Analytics Team [Customer Operations]",$120K-$140K (Glassdoor est.),"Squarespace
3.4","New York, NY",1001 to 5000 employees,Internet,Information Technology,FALSE,40.7128,-74.006
4818,Data Scientist,$120K-$140K (Glassdoor est.),"Andiamo
3.5","New York, NY",201 to 500 employees,Casual Restaurants,"Restaurants, Bars & Food Services",FALSE,40.7128,-74.006
4819,Data Scientist,$120K-$140K (Glassdoor est.),"infarm
4.2","New York, NY",501 to 1000 employees,Food & Beverage Stores,Retail,FALSE,40.7128,-74.006
4820,Data Scientist for Alpha Insights,$120K-$140K (Glassdoor est.),"Andiamo
3.5","New York, NY",201 to 500 employees,Casual Restaurants,"Restaurants, Bars & Food Services",FALSE,40.7128,-74.006
